"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NMFM535,C,CZE,"2013","9999","Cilem předmětu je seznámit studenty s modelovánim cen akcií, oceňováním
opcí a optimálním řizením. V první části semestru se zabýváme modely v
diskrétním čase pomocí binomického modelu pro cenu akcie, v druhé části
pak ve spojitém čase pomocí geometrického Brownova pohybu pro cenu
akcie.

"
NMFM535,C,ENG,"2013","9999","The goal of the course is to explain modeling of stock prices, option
pricing, and optimal control. In the first part of the semester we
analyze models in disrete time -- the binomial model for the stock
price. In the second part we model the stock price by assuming the
geometric Brownian motion.

"
NMFM535,E,CZE,"2017","9999","Účast na přednáškách a cvičeních, mandatorně na poslední přednášce a cvičení v semestru."
NMFM535,E,ENG,"2017","9999","Class attendance during the semester, the last class being mandatory."
NMFM535,P,ENG,"2017","9999","A written final exam covering the topics listed in the syllabus."
NMFM535,V,CZE,"2019","9999","Znalost pravděpodobnosti založené na diferenciálním počtu. 
"
NMFM535,V,ENG,"2019","9999","A calculus based course on probability. 
"
NMFP461,A,CZE,"2022","9999","Hlavní náplní přednášky jsou nejpoužívanější statistické modely pro hodnocení kreditního rizika - logistická 
regrese, rozhodovací stromy, metoda gradient boosting. V další části přednášky se posluchači seznámí 
s postupy, jak aplikovat skoringové modely v praxi, jak oceňovat riziko jednotlivých úvěrů a celých portfolií. Důraz 
bude kladen na propojení teoretických znalostí s postupy běžně používanými v bankovní praxi.
"
NMFP461,A,ENG,"2022","9999","First part of this course covers most popular statistical models for credit risk scoring - logistic regression, decision 
trees, gradient boosting method. In following lectures, students will get familiar with procedures how to use 
scoring models in practice and how to estimate risk of single loan and whole portfolios. Emphasis will be put on 
the link between theoretical knowledge and procedures used in banking practice.
"
NMFP461,C,CZE,"2022","9999","Cílem přednášky je seznámit studenty se základními pojmy řízení kreditních rizik. Přednáška seznamuje s aktuálními trendy řízení kreditního rizika v praxi.

"
NMFP461,C,ENG,"2022","9999","The objective of the lecture is to give an overview of the methods connected with credit risk management.  The lecture will make students acquainted with the current trends in credit risk management.
"
NMFP461,E,ENG,"2024","9999","Home assignments and oral exam. Home assignment will cover preparation of both classical and modern predictive models on real data.

"
NMFP461,L,ENG,"2022","9999","[1] Hosmer, David W. and Stanley Lemeshow, Applied Logistic Regression, 2nd ed., New York; Chichester, Wiley, 2000, ISBN 0-471-35632-8.

[2] Chen T. and Guestrin, C.: XGBoost: A Scalable Tree Boosting System, https://arxiv.org/abs/1603.02754 "
NMFP461,M,CZE,"2022","9999","Přednáška.
"
NMFP461,M,ENG,"2022","9999","Lecture.
"
NMFP461,P,CZE,"2024","9999","Požadavky ke zkoušce vycházejí ze sylabu přednášky a z probrané látky. Zkouška je ústní. 

"
NMFP461,P,ENG,"2024","9999","The requirements for the exams follow the syllabus of the course and they are limited to presented topics at the lectures.
The exam consists of an oral examination.
"
NMFP461,S,CZE,"2022","9999","1) Statistické modely pro hodnocení kreditního rizika - logistická regrese, rozhodovací stromy, metoda gradient boosting.

2) Aplikace skoringových modelů v praxi, oceňování rizika jednotlivých úvěrů a celých portfolií, propojení teoretických znalostí s postupy běžně používanými v bankovní praxi. "
NMFP461,V,CZE,"2024","9999","Základní znalost matematické statistiky (především lineární regrese), teorie pravděpodobnosti a matematické analýzy. Pro praktickou aplikaci probírané látky je ideální alespoň základní znalost jazyků R nebo Python.

"
NMFP461,V,ENG,"2024","9999","Basic knowledge of mathematical statistics (particularly linear regression), theory of probability and mathematical analysis. For practical usage of the lecture content it is ideal to have basic knowledge of R or Python languages.

"
NMAT011,A,ENG,"1348","9999","Random measures on locally compact spaces, point processes as integer-valued
random measures, existence and uniqueness results, Poisson processes, moment
measures and the Laplace functional, Palm distribution, convergence of point
processes, stationary point processes in $R^d$, point processes on the set of
compact subsets of $R^d$, the Boolean model, exterior conditioning.
Literature:
(1) D.J.Daley, D.Vere-Jones: An Introduction to the Theory of Point Processes
(Springer, 1988)
(2) O.Kallenberg: Random Measures (Akademie-Verlag Berlin, 1983)
(3) D.Stoyan, W.S.Kendall, J.Mecke: Stocha
"
NMAT011,M,ENG,"1348","9999","Lecture.
"
NMEK603,E,ENG,"2017","9999","The course is finalized by exam. "
NMFP501,A,CZE,"2022","9999","Pokročilých partie z oblasti kvantitativního řízení rizik, interních rizikových modelů, solventnosti pojišťoven. 
Aktuální témata z pojistné matematiky za účasti externích odborníků.
"
NMFP501,A,ENG,"2022","9999","Advanced topics in quantitative risk management, internal risk models and solvency of insurance companies. 
Actuarial topics of current interest with the participation of external specialists.
"
NMFP501,M,CZE,"2022","9999","Seminář
"
NMMA433,A,CZE,"2013","9999","Úvod do klasické deskriptivní teorie množin. Povinně volitelná přednáška pro magisterský obor matematická 
analýza.
"
NMMA433,A,ENG,"2013","9999","Introduction to the clasical descriptive set theory. Recommended for master students of mathematical analysis.
"
NMMB433,A,CZE,"2013","9999","V předmětu je podán stručný přehled geometrických pojmů, nezbytných pro
pochopení základních algoritmů  počítačové grafiky. Tématicky je možné
rozdělit kurz na 3 části: základy analytické geometrie v afinním a
euklidovském prostoru, základy kinematické geometrie a základy
diferenciální geometrie. "
NMMB451,A,CZE,"2020","9999","Na semináři jsou probírána témata podle zájmu účastníků. 
"
NMMB451,A,ENG,"2020","9999","Various topics depending on interests of participants are discussed. 
"
NMMB451,S,CZE,"2020","9999","   
"
NMMB451,S,ENG,"2020","9999","  
"
NPFL129,E,CZE,"2020","9999","Zápočet je udělován za vypracování dostatečného množství úloh. Úlohy jsou zadávány pravidelně celý semestr (běžně dvě každé cvičení) a na vypracování každé z nich je několik týdnů. Vzhledem ke způsobu obdržení zápočtu není možné jeho získání opakovat. Získání zápočtu není podmínkou k připuštění ke zkoušce.
"
NMFP461,L,CZE,"2022","9999","[1] Hosmer, David W. and Stanley Lemeshow, Applied Logistic Regression, 2nd ed., New York; Chichester, Wiley, 2000, ISBN 0-471-35632-8.

[2] Chen T. and Guestrin, C.: XGBoost: A Scalable Tree Boosting System, https://arxiv.org/abs/1603.02754 "
NMFP461,S,ENG,"2022","9999","1) Most popular statistical models for credit risk scoring - logistic regression, decision trees, gradient boosting method.

2) Procedures how to use scoring models in practice and how to estimate risk of single loan and whole portfolios. Emphasis will be put on the link between theoretical knowledge and procedures used in banking practice. "
NMAI069,A,CZE,"2008","9999","Seminář je určen studentům 1. ročníku bakalářského studia na MFF, zejména na Informatice. Jsou 
v něm probírány základní matematické dovednosti používané v matematických předmětech na 
MFF. Velký důraz je kladen na osvojování si logického myšlení.
"
NMAI069,A,ENG,"2008","9999","The seminar is intended for first-year bachelor students of Computer Science at the Faculty of 
Mathematics and Physics. Basic mathematical skills used in mathematical courses at our faculty 
are discussed. A special emphasis is put on logic reasoning.
"
NMAI069,C,CZE,"2008","9999","Usnadnění přechodu studentů Informatiky na vysokoškolský způsob výuky matematiky.
"
NMAI069,C,ENG,"2008","9999","This seminar helps students of Computer Science in adjusting to university form of study of mathematics.


"
NMAI069,S,CZE,"2008","9999","Matematická terminologie, matematické značení.
Výběr ze základů matematické logiky.
Princip matematického důkazu, nejznámější druhy důkazu.

"
NMAI069,S,ENG,"2008","9999","Mathematical terminology, mathematical notation.
Selected basic topics in mathematical logic.
The principle of mathematical proof; most common types of proof.

"
NMAI069,E,CZE,"2023","9999","Zápočet je možné získat za alespoň 50% bodů z testů psaných v průběhu semestru. Je také možné vyžadovat aktivní účast na cvičení.

"
NMAI069,E,ENG,"2024","9999","Classes with Andrew Goodall: There will be two tests for obtaining a credit (pass) for this course, each to be taken during the semester. To pass the class you should obtain a score of at least 50% on both tests. 
For each test there is provision for just one retake. A test for which the score was lower than 50%, or that has been missed due to absence, can be (re)taken latest by the end of the exam period that follows the semester. There is no other provision for repeated attempts at obtaining a course credit. "
NMAI069,L,CZE,"2008","9999","Literatura dle doporučení učitele."
NMAI069,L,ENG,"2008","9999","Literature according to the recommendation of the teacher."
NMAI165,A,CZE,"2018","9999","V rámci praktika se jedná především o prohloubení poznatků získaných během přednášky NMAI060 Pravděpodobnostní modely formou cvičení.
Předpokládají se znalosti v rozsahu přednášky kursu. Detailně budou probírány více či méně obtížné úlohy s praktickými aplikacemi z oblasti informatiky.
"
NMAI165,A,ENG,"2018","9999","The knowledge of ideas presented in the lecture NMAI060 Probability models will be deepened through solving more or less complicated problems with the eventual applications in the field of informatics.
Basics of probability and knowledge obtained from the lecture is expected.
"
NMAI165,S,CZE,"2018","9999","- Diskrétní a spojité náhodné veličiny a jejich charakteristiky.
- Rekurentní jevy, klasifikace a aplikace.
- Markovovy řetězce s diskrétními stavy a diskrétním časem, klasifikace stavů, pojem stacionárního rozdělení, etc. 
- Markovovy procesy s diskrétními stavy a spojitým časem.
- Modely zrodu a zániku.
- Poissonův proces a jeho aplikace. 
- Základy teorie front, modelování obslužných zařízení. 
- Exponenciální rozdělení a jeho využití v teorii spolehlivosti. 
- Charakteristiky spolehlivosti, doba do poruchy, intenzita poruch a spolehlivost složitých systémů. 
"
NMAI165,S,ENG,"2018","9999","- Discrete and continuous random variables and their characteristics.
- Recurrent events, their classification and applications.
- Markov chains with discrete states and discrete time, classification of states, stationary distribution, etc.
- Markov processes with discrete states and continuous time.
- Models of birth and death.
- Poisson process and its applications. 
- Basics of theory of queues, modeling of serving networks.
- Exponential distribution and its use in the reliability theory.
- Characteristics of reliability, survival times, intensity of failures and reliability of complex systems.
"
NMAI165,C,CZE,"2018","9999","Prohloubení poznatků získaných během přednášky NMAI060 Pravděpodobnostní modely formou cvičení.
"
NMAI165,M,CZE,"2018","9999","Cvičení.
"
NMAI165,M,ENG,"2018","9999","Exercises.
"
NMAI165,C,ENG,"2022","9999","Reinforcement of the concepts and ideas presented in the lecture NMAI060 Probability models through solving relevant problems.
"
NMAI165,E,CZE,"2018","9999","   Podmínky pro udělení zápočtu:
1. Aktivní práce na cvičeních.
2. Neúčast na cvičeních nejvýše 30%.
"
NMAI165,E,ENG,"2022","9999","The credit will be granted for
1. Attendance of all classes (maximum 3 absences).
2. Active work in the classes.
3. Successive solving of all the homework presented in the NMAI060 lecture as Exercises.

"
NMAI165,L,CZE,"2018","9999","- Feller W., An Introduction to Probability Theory and its Applications, 3rd ed. J. Wiley, New York, 2008. 
- Prášková Z. a Lachout P. Základy náhodných procesů, Karolinum, Praha 1998. 
- Ross S.M. Introduction to Probability Models, 9th ed. Academic Press, Elsevier, London.
"
NMAI165,L,ENG,"2022","9999","- Feller W., An Introduction to Probability Theory and its Applications, 3rd ed. J. Wiley, New York, 2008. 
- Prášková Z. a Lachout P. Základy náhodných procesů, Karolinum, Praha 1998. 
- Ross S.M. Introduction to Probability Models, 9th ed. Academic Press, Elsevier, London.
- Lawler, G. F., Introduction to Stochastic Processes, Second Edition. Chapman and Hall/CRC, Boca Raton, 2006.
"
NMAT002,A,CZE,"1348","9999","Seminář je zaměřen na vědeckou práci, účast přichází v úvahu pro studenty
vyšších ročníků.
"
NMAT011,A,CZE,"1348","9999","Výběrová přednáška pro studenty matematiky, Mgr. nebo PGS. Bodové
procesy na úplném separabilním metrickém prostoru, Poissonův bodový
proces, momentové míry, Palmovo rozložení, lokální podminování, Gibbsovy
stavy.
"
NMAT002,A,ENG,"1348","9999","The aim of the seminar is the individual research work
of its members.The themes are from category theory,
universal algebra,general topology and related topics.
The seminar includes occasional contributions by
foreign guests.                                           "
NMAT002,L,CZE,"1348","9999","většinou časopisecká 
"
NMAT002,S,CZE,"1348","9999","Seminář je zaměřen na samostatnou práci účastníků. 

V semináři jsou probírána různá témata z obecné topologie, algebry, teorie kategorií, aj. Většinou účastníci zkoumají otevřené problémy a přednášejí své výsledky, eventuelně referují některé aktuální články ze zkoumané problematiky. 
"
NMAT002,S,ENG,"1348","9999","The aim of the seminar is the individual research work
of its members.The themes are from category theory,
universal algebra,general topology and related topics.
The seminar includes occasional contributions by
foreign guests.                   
"
NMAT011,C,CZE,"1348","9999","Student se seznámí s matematickými základy stochastické geometrie"
NMAT011,C,ENG,"1348","9999","To explain mathematical foundations of stochastic geometry.
"
NMAT011,L,ENG,"1348","9999","Literature:
(1) D.J.Daley, D.Vere-Jones: An Introduction to the Theory of Point Processes
(Springer, 1988)
(2) O.Kallenberg: Random Measures (Akademie-Verlag Berlin, 1983)
(3) D.Stoyan, W.S.Kendall, J.Mecke: Stocha
"
NMAT011,L,CZE,"1348","9999","Kallenberg O.:Random Meassures,Akademie Verlag,Berlin 1983 

Daley D.J.,Vere-Jones D.:An Introduction to the Theory of Point Processes.Springer Verlag,N.Y.1988 

Stoyan D.,Kendall W.S.,Mecke J.:Stochastic geometry and its applications.Akademie Verlag,Berlin 1987 

Rataj: Bodové procesy. Karolinum, Praha 2006. 
"
NMAT011,M,CZE,"1348","9999","přednáška"
NMAT011,S,CZE,"1348","9999","1.Náhodné míry a bodové procesy na lokálně kompaktním separabilním metrickém prostoru. 

2.Existence procesu s danými konečněrozměrnými projekcemi. 

3.Míra intenzity,momentové míry,Laplaceův funkcionál. 

4.Palmovo rozdělení bodového procesu. 

5.Příklad:Poissonův bodový proces a booleův model. 

6.Slabá konvergence bodových procesů. 

7.Gibbsovy procesy. 
"
NMAT011,S,ENG,"1348","9999","1. Random measures and point processes on locally compact spaces. 2. Existence of processes with given finite dimensional distributions. 3. Intensity measure, moment measures, Laplace functional. 4. Palm distribution of a point process. 5. Poisson point process and Boolean model. 6. Weak convergence of point processes. 7. Gibbs point processes. 
"
NMAT056,A,CZE,"1348","9999","Abstraktní úlohy matematického programování a optimálního řízení,zejména
s ohledem na existenci řešení,stabilitu,aproximaci a podmínky
optimality.Teorie relaxace úloh,ježnemají řešení.Příklady optimálního
řízení systému popsanéhoobyčejnými nebo parciálními rovnicemi,relaxace
úloh variačního počtu.
"
NMAT059,A,CZE,"1348","9999","Teorie duality. Standardní varianty simplexové metody. Polynomiální
algoritmy. Aplikace lineárního programování.
"
NMAT100,A,CZE,"2017","9999","Cyklus přednášek na matematické sekci MFF UK, které ukazují matematiku v nejrůznějších aplikacích. Jako 
přednášející jsou zváni odborníci z firem či akademici se zkušenostmi z praxe. Hlavním cílem je doplňovat 
teoreticky zaměřenou výuku sledováním aktuálních trendů v aplikované matematice, seznamovat studenty s 
možnostmi jejich uplatnění a poskytovat inspiraci pro další profesní zaměření. Ze strany firem jsou běžné nabídky 
stáží, brigád a vedení bakalářských a diplomových prací.
Na semináři již prezentovaly např. IBM, ŠKODA AUTO, Cisco Systems, Seznam.cz, ČEZ, MSD, ATEsystem a 
mnohé další.
"
NMAT100,A,ENG,"2017","9999","This seminar consists of independent lectures on interesting applications of mathematics. We invite speakers with 
relevant practical experience to give a talk on trendy topics such as machine learning, modelling, finance, image 
processing, optimization and many more. In the past, companies such as IBM, CISCO, ŠKODA AUTO, Seznam.cz, 
ČEZ, MSD and many others have presented their use of applied mathematics. 
"
NMAT100,C,CZE,"2019","9999","Cílem předmětu je poskytnout doplněk k výuce poskytované fakultou a ukázat i netradiční odvětví, kde může student své znalosti úspěšně aplikovat. 
"
NMAT100,C,ENG,"2019","9999","The goal of this seminar is to complement the lectures provided at the faculty by presenting interesting applications of mathematics in various areas, and possible career options in applied mathematicians.
"
NMAT100,E,CZE,"2022","9999","Přednášky probíhají na MFF UK v posluchárně K1 (Sokolovská 81). Současně jsou streamovány na YouTube kanál semináře. Účast na živých a streamovaných přednáškách je z pohledu zápočtu ekvivalentní. Za ekvivalentní se považuje i shlédnutí záznamu přednášky na YouTube.

Pro udělení zápočtu je třeba splnit 2 podmínky:

1) Živá účast nebo shlédnutí streamu (nebo záznamu) všech seminářů konaných v daném semestru.
2) Vyplnění online dotazníku zveřejňovaného vždy po proběhlé přednášce.

Předmět lze zapisovat i opakovaně a získat zápočet za každý odchozený semestr. 

"
NMAT100,S,CZE,"2022","9999","Témata minulých i chystaných seminářů naleznete na adrese www2.karlin.mff.cuni.cz/mffseminar , kde naleznete i odkaz na náš YouTube kanál se záznamy přednášek. Aktuální informace sledujte také na Facebooku (@MFFSeminar). 

"
NMAT100,E,ENG,"2022","9999","Lectures are given at MFF UK, room K1 (Sokolovska 81). Live stream is available on the You Tube chanel of the seminar. 

To get the credits for this course it is necessary to fulfill two requirements:

1) Attend all seminars in the semester (in K1 or online).

2) Fill out an online questionnaire for each of the attended lecture.

Links to the questionnaires will be available always directly after the lecture.

"
NMAT100,L,CZE,"2020","9999","Podle přednášených témat. O jednotlivých přednáškách byly publikovány články na www.matfyz.cz.

"
NMAT100,L,ENG,"2016","9999","Depending on subjects of the seminar.
"
NMAT100,M,CZE,"2021","9999","Seminář konaný pravidelně každý druhý týden v semestru. Cyklus je tvořen obvykle 6ti přednáškami. Popularizační přednášky jsou prezentovány externímy řečníky z firem i výzkumných institucí.
"
NMAT100,M,ENG,"2016","9999","Seminar.
"
NMAT100,S,ENG,"2022","9999","Details of the past and future lectures can be found at www2.karlin.mff.cuni.cz/mffseminar (in Czech).
"
NMAX059,A,CZE,"2019","9999","Základní přednáška z pravděpodobnosti a statistiky pro informatiky. Studenti se seznámí se základními metodami 
a pojmy pravděpodobnostního popisu reality: 
pravděpodobnost, náhodná veličina, distribuční funkce a její hustota, 
náhodné vektory, zákony velkých čísel. Důraz bude na pochopení principů a schopnost jejich použití. 
Studenti se 
dále naučí základy matematické statistiky s důrazem na pochopení aplikovatelnosti a na praktické zvládnutí (jazyk 
R). 

"
NMAX059,A,ENG,"2019","9999","Basic lecture on Probability and Statistics for students of computer science. Students will learn the basic methods 
and concepts of the probabilistic description of reality: probability, random variable, distribution function and its 
density, random vectors, laws of large numbers. The emphasis will be on understanding the principles and the 
ability to use them.
Students will also learn the basics of mathematical statistics with an emphasis on 
understanding the applicability and on practical usage using the R language.

"
NMAX059,C,CZE,"2019","9999","Studenti se seznámí se základy teorie pravděpodobnosti a matematické statistiky. Hlavním cílem je pochopení podstaty statistických a pravděpodobnostních postupů prezentovaných v dalších přednáškách.
"
NMAX059,C,ENG,"2019","9999","The students will learn basics of the probability theory and mathematical statistics. The will be able to understand the core of stochastic procedures presented in other courses.
"
NMAX059,E,CZE,"2019","9999","Zápočet bude udělen za aktivní účast na cvičení, domácí úkoly a úspěšné sepsání zápočtových písemek (přesný poměr těchto kritérií stanoví cvičící). 
Povaha prvních dvou požadavků neumožňuje vypsat opravné termíny. Vyučující může stanovit podmínky, za nichž student může chybějící požadavky nahradit. 

Zkouška bude písemná, případně též ústní. Podmínkou připuštění ke zkoušce je získání zápočtu. 
"
NMAX059,E,ENG,"2019","9999","The credit will be given for active participation in tutorials, homeworks and successful completion of tests (the exact weight of each of these criteria is determined by the
TA).
The nature of the first two requirements does not make it possible for repeated attempts for the credit.
The teacher can, however, determine alternative conditions for replacing the missing requirements.

The exam will be written or oral. Obtaining the credit is necessary before the final exam.
"
NMAX059,L,CZE,"2019","9999","G. Grimmett, D. Welsh: Probability - an introduction, Oxford University Press, 2014. 
M. Mitzenmacher, E. Upfal: Probability and Computing, Cambridge, 2005.
S. Ross: A first course in probability, Pearson Prentice Hall, 2010. 
R. Bartoszynski, M. Niewiadomska-Budaj: Probability and Statistical Inference, J. Wiley, 1996.

J. Anděl: Statistické metody, Matfyzpress, Praha 1998.
D. Jarušková: Matematická statistika, skriptum ČVUT, Praha 2000.
K. Zvára, J. Štěpán: Pravděpodobnost a matematická statistika, Matfyzpress, Praha 1997.
"
NMAX059,L,ENG,"2019","9999","G. Grimmett, D. Welsh: Probability - an introduction, Oxford University Press, 2014. 
M. Mitzenmacher, E. Upfal: Probability and Computing, Cambridge, 2005.
S. Ross: A first course in probability, Pearson Prentice Hall, 2010. 
R. Bartoszynski, M. Niewiadomska-Budaj: Probability and Statistical Inference, J. Wiley, 1996.

J. Anděl: Statistické metody, Matfyzpress, Praha 1998.
D. Jarušková: Matematická statistika, skriptum ČVUT, Praha 2000.
K. Zvára, J. Štěpán: Pravděpodobnost a matematická statistika, Matfyzpress, Praha 1997.
"
NMAX059,M,CZE,"2019","9999","Přednáška+cvičení.
"
NMAX059,M,ENG,"2019","9999","Lecture+exercises.
"
NMAX059,P,CZE,"2019","9999","Zkouška je písemná a skládá se ze dvou částí. Početní část vychází z příkladů, které jsou obsaženy v sadě příkladů ke cvičení. Teoretická část vychází ze sylabu předmětu s ohledem na odpřednášenou látku a zveřejněný pomocný učební text. Výsledná známka je kombinací klasifikace obou částí testu.

Ve výjimečných případech po ústní zkoušce následuje ústní zkouška sloužící k upřesnění klasifikace.

V případě neúspěšně složené jakékoliv části je nutné opakovat obě části písemného testu. "
NMAX059,P,ENG,"2019","9999","The exam consists of two-parts written test. The computational part is closely related to the problems stated in the exercise classes. The theoretical part is based on the syllabus of the course modified according to the lectures in given semester. The final mark is then based on the results of both parts of the test.

In very rare situations the written test may be completed by oral part if a decision about the mark is needed.

Both parts of the test must be repeated if any part of the written test is failed."
NMAX059,S,CZE,"2019","9999","Pravděpodobnost: 
  Axiomy pravděpodobnosti, základní příklady (diskrétní a spojité). Podmíněná pravděpodobnost, věta o úplné pravděpodobnosti, Bayesova věta.  
  Náhodné veličiny s diskrétním rozdělením: střední hodnota, rozptyl, linearita střední hodnoty a její použití. Základní diskrétní distribuce. 
  Spojité náhodné veličiny: popis pomocí hustoty pravděpodobnosti. Základní spojitá rozdělení. 
  Nezávislé náhodné veličiny. Náhodné vektory (marginální distribuce). Kovariance, korelace. 
  Zákony velkých čísel, základní nerovnosti (Markov, Čebyšev, Chernoff), Centrální limitní věta. 

Statistika:
  Bodové odhady: nestranné odhady, intervaly spolehlivosti. 
  Testování hypotéz, hladina významnosti. Dvouvýběrové testy. 
  Test dobré shody, test nezávislosti. 
  Neparametrické odhady. 
  Bayesovský a frekventistický přístup. Metoda ""maximum a posteriori"", odhad ""least mean square"". 
  Metoda maximální věrohodnosti. Bootstrap resampling. 

Simulace, generování náhodné veličiny z distribuce. Simulace Monte Carlo. 
Informativně Markovovy řetězce. 
"
NMAX059,S,ENG,"2019","9999","Probability:
  Axioms of probability, basic examples (discrete and continuous). Conditional probability, the law of total probability, Bayes' theorem.
  Random discrete variables: expectation, variance, linearity of expectation and its use. Basic discrete distributions. 
  Continuous random variables: description using probability density function. Basic continuous distributions. 
  Independent random variables. Random vectors (marginal distribution). Covariance, correlation.
  Laws of large numbers, basic inequalities (Markov, Chebyshev, Chernoff), Central limit theorem.

Statistics:
  Point estimates: unbiased estimates, confidence intervals.
  Hypothesis testing, significance level. Two-sample tests.
  Test of goodness of fit, test of independence. 
  Nonparametric estimates.
  Bayesian and Frequentists Approach. Maximum a posteriori method, Least mean square estimate.
  Maximum-likelyhood method. Bootstrap resampling.

Simulation, generation of random variables from a distribution. Monte Carlo simulation. 
Informatively: Markov chains.
"
NMAX059,V,CZE,"2019","9999","Znalosti předpokládané před zapsáním předmětu:
základy kombinatoriky
kalkulus (posloupnosti, řady a integrály)"
NMAX059,V,ENG,"2019","9999","Knowledge required before enrollment:
combinatorics, basic formulas
calculus (sequences, series, integrals) "
NMEK603,A,CZE,"2014","9999","Přednáška zaměřená na základy moderní optimalizace a stability úloh stochastického programování. Je 
koncipována pro studenty doktorandského studia.
"
NMEK603,A,ENG,"2014","9999","The lecture is oriented to base of modern optimization and stability in stochastic programming. The lecture is 
devoted to doctoral students. 
"
NMEK603,C,CZE,"2014","9999","Vybudovat základy moderní nekonvexní optimalizace a rozvinout studium stability úloh stochastického programování. Aplikovat tento aparát na vybrané stochastické optimalizační úlohy. 

 
"
NMEK603,C,ENG,"2014","9999","Lecture builds up base of modern nonconvex optimization and development of stability in stochastic programming.
The theory is applied to particular stochastic optimization problems.
"
NMEK603,E,CZE,"2017","9999","K zakončení předmětu je nutno úspěšně složit zkoušku."
NMEK603,L,CZE,"2014","9999","[1] Bonnans, J. F.; Shapiro, A.: Perturbation Analysis of Optimization Problems. Springer-Verlag, New York, 2000.
[2] Rockafellar, R.T.; Wets, R. J.-B.: Variational Analysis, Springer, Berlin 1998.
[3] Ruszczyński, A.; Shapiro, A; Eds.: ""Stochastic Programming. Handbooks in OR & MS, volume 10,"". Elsevier, Amsterdam, 2003. 
[4] Shapiro, A.; Dentcheva, D.; Ruszczyński, A.: ""Lectures on Stochastic Programming: Modeling and Theory"". MPS-SIAM, Philadelphia, 2009. 
"
NMEK603,M,CZE,"2014","9999","Přednáška.
"
NMEK603,M,ENG,"2014","9999","Lecture.
"
NMEK603,P,CZE,"2023","9999","+---------------------------------------------------------------------------
Požadavky ke zkoušce jsou:
+---------------------------------------------------------------------------
Zkouška má pouze ústní část. 
Známka ze zkoušky se stanoví na základě hodnocení ústní části.

U zkoušky je zkoušena látka v rozsahu odpředneseném na přednášce a partií určených přednášejícím k samostudiu.

"
NMEK603,P,ENG,"2023","9999","+---------------------------------------------------------------------------
Requirements to exam
+---------------------------------------------------------------------------
The exam is oral. 
Examination is checking knowledge of all topics read at the lecture and parts given to self-study by the course lecturer.

"
NMEK603,S,CZE,"2014","9999","Variační analýza
1) Konvexní analýza v konečné dimenzi.
2) Kužely a kosmický uzávěr.
3) Konvergence množin.
4) Multifunkce.
5) Epi-konvergence.
6) Variační analýza.
7) Subgradient a subdiferenciál.
8) Lipschitzovské vlastnosti.
9) Legendreova-Fenchelova dualita.

Citlivost úloh stochastického programování.
1) Stabilita v úlohách stochastického programování.
2) Metody parametrické optimalizace. Pravděpodobnostní metriky.
3) Metody asymptotické a robustní statistiky.
"
NMEK603,S,ENG,"2014","9999","Variational Analysis
1) Convex analysis in finite dimension.
2) Cones and cosmic closure.
3) Set convergence.
4) Set-valued mappings.
5) Epi-convergence.
6) Variation analysis.
7) Subgradient and subdiferential.
8) Lipschitz properties.
9) Legendre-Fenchel duality.

Sensitivity of stochastic programming
1) Stability in stochastic programming.
2) Methods of parametric optimization. Probabilistic metrics.
3) Methods of asymptotic and robust statistics.
"
NMEK603,V,CZE,"2017","9999","základy teorie optimalizace, konvexní analýza"
NMEK603,V,ENG,"2017","9999","basic of optimization theory, convex analysis"
NMET027,A,CZE,"1348","9999","Seminář o aktuální problematice meteorologické praxe. Seminář je určen nespecialistům v meteorologii, případně zájemcům z řad bakalářů o případné studium tohoto oboru."
NMET027,A,ENG,"1348","9999","Actual meteorological problems for non-specialist in meteorology.
"
NMET027,C,CZE,"1348","9999","Cílem předmětu je seznámit s aktuálními otázkami současné meteorologie a klimatologie. Absolvováním předmětu získá student základní informace o současných problémech v meteorologii aklimatologii."
NMET027,C,ENG,"1348","9999","The main objective of the subject is to introduce the main problems of the contemporary meteorology and climatology. The subject provides the basic information on contemporary problems in meteorology and climatology."
NMET027,M,CZE,"1348","9999","semináře"
NMET027,E,CZE,"2017","9999","Zápočet za aktivní účast na semináři"
NMET027,L,CZE,"1348","9999","Climate Change 2007 - The Physical Science Basis (Cambridge University Press, 2007)"
NMET027,L,ENG,"1348","9999","Climate Change 2007 - The Physical Science Basis (Cambridge University Press, 2007)"
NMET027,M,ENG,"1348","9999","seminars"
NMET027,S,CZE,"1348","9999","Seminář o aktuální problematice meteorologické praxe.
"
NMET027,S,ENG,"1348","9999","Actual meteorological problems.
"
NMET065,A,CZE,"2006","9999","Základní principy operačního systému Linux pro úplné začátečníky s ohledem na aplikace ve fyzice. Absolvent by 
se měl být schopen v systému orientovat a pracovat se základními službami, především pohodlně zvládat práci v 
příkazové řádce. Předmět je určen všem studentům bakalářského i magisterského studia.
"
NMET065,A,ENG,"2006","9999","Fundamentals of the Linux operating system including the work in command line and related applications for 
beginners.
"
NMET065,C,CZE,"2006","9999","Cílem semináře je základní orientace a práce v operačním systému Linux, seznámení se s příkazovou řádkou a naučit se pohodlné a účinné práce v ní."
NMET065,C,ENG,"2006","9999","The aim of the seminar is basic orientation and work under operating system Linux."
